Entity,Year,AnnualCO2,logCO2
Poland,1906,146368210.0000,8.1654
Poland,1907,154860930.0000,8.1899
Poland,1908,160753760.0000,8.2062
Poland,1909,162956850.0000,8.2121
Poland,1910,156920340.0000,8.1957
Poland,1911,158058720.0000,8.1988
Poland,1912,166570050.0000,8.2216
Poland,1913,168788960.0000,8.2273
Poland,1914,144748750.0000,8.1606
Poland,1915,139105120.0000,8.1433
Poland,1916,151382610.0000,8.1801
Poland,1917,161485710.0000,8.2081
Poland,1918,138323550.0000,8.1409
Poland,1919,28725410.0000,7.4583
Poland,1920,114915750.0000,8.0604
Poland,1921,118890100.0000,8.0751
Poland,1922,120704590.0000,8.0817
Poland,1923,104266860.0000,8.0181
Poland,1924,103021750.0000,8.0129
Poland,1925,107447180.0000,8.0312
Poland,1926,111222440.0000,8.0462
Poland,1927,128056760.0000,8.1074
Poland,1928,133525380.0000,8.1256
Poland,1929,146578820.0000,8.1661
Poland,1930,121776460.0000,8.0856
Poland,1931,114639540.0000,8.0593
Poland,1932,97230200.0000,7.9878
Poland,1933,95223430.0000,7.9787
Poland,1934,94151980.0000,7.9738
Poland,1935,91778800.0000,7.9627
Poland,1936,92728430.0000,7.9672
Poland,1937,96804130.0000,7.9859
Poland,1938,98062720.0000,7.9915
Poland,1939,87182180.0000,7.9404
Poland,1940,208551710.0000,8.3192
Poland,1941,203385100.0000,8.3083
Poland,1942,219486050.0000,8.3414
Poland,1943,235200980.0000,8.3714
Poland,1944,224461170.0000,8.3511
Poland,1945,84978184.0000,7.9293
Poland,1946,134697940.0000,8.1294
Poland,1947,121282740.0000,8.0838
Poland,1948,118801600.0000,8.0748
Poland,1949,137999360.0000,8.1399
Poland,1950,154849710.0000,8.1899
Poland,1951,173902060.0000,8.2403
Poland,1952,188738800.0000,8.2759
Poland,1953,208363630.0000,8.3188
Poland,1954,224927470.0000,8.3520
Poland,1955,238671300.0000,8.3778
Poland,1956,259323660.0000,8.4138
Poland,1957,278906080.0000,8.4455
Poland,1958,280758460.0000,8.4483
Poland,1959,301196580.0000,8.4789
Poland,1960,314481470.0000,8.4976
Poland,1961,326341300.0000,8.5137
Poland,1962,340857540.0000,8.5326
Poland,1963,362752030.0000,8.5596
Poland,1964,378624640.0000,8.5782
Poland,1965,388091550.0000,8.5889
Poland,1966,397972220.0000,8.5999
Poland,1967,411475900.0000,8.6143
Poland,1968,436181340.0000,8.6397
Poland,1969,464814240.0000,8.6673
Poland,1970,465649800.0000,8.6681
Poland,1971,475895800.0000,8.6775
Poland,1972,496246430.0000,8.6957
Poland,1973,510097730.0000,8.7077
Poland,1974,527829100.0000,8.7225
Poland,1975,561109500.0000,8.7490
Poland,1976,586411700.0000,8.7682
Poland,1977,607115970.0000,8.7833
Poland,1978,628002400.0000,8.7980
Poland,1979,639740700.0000,8.8060
Poland,1980,651915970.0000,8.8142
Poland,1981,575116900.0000,8.7598
Poland,1982,601282900.0000,8.7791
Poland,1983,600671200.0000,8.7786
Poland,1984,607973060.0000,8.7839
Poland,1985,617077570.0000,8.7903
Poland,1986,623815600.0000,8.7951
Poland,1987,632870460.0000,8.8013
Poland,1988,609924700.0000,8.7853
Poland,1989,576867260.0000,8.7611
Poland,1990,504393060.0000,8.7028
Poland,1991,494225800.0000,8.6939
Poland,1992,480413100.0000,8.6816
Poland,1993,478291200.0000,8.6797
Poland,1994,473100450.0000,8.6750
Poland,1995,470828030.0000,8.6729
Poland,1996,484903420.0000,8.6857
Poland,1997,476193630.0000,8.6778
Poland,1998,437135360.0000,8.6406
Poland,1999,421428380.0000,8.6247
Poland,2000,399413300.0000,8.6014
Poland,2001,386806270.0000,8.5875
Poland,2002,372163620.0000,8.5707
Poland,2003,385715680.0000,8.5863
Poland,2004,382709280.0000,8.5829
Poland,2005,387102300.0000,8.5878
Poland,2006,392849060.0000,8.5942
Poland,2007,397877250.0000,8.5997
Poland,2008,386960960.0000,8.5877
Poland,2009,356651200.0000,8.5522
Poland,2010,388650720.0000,8.5896
Poland,2011,379097760.0000,8.5788
Poland,2012,371665000.0000,8.5702
Poland,2013,368218620.0000,8.5661
Poland,2014,350965900.0000,8.5453
Poland,2015,353246460.0000,8.5481
Poland,2016,368233060.0000,8.5661
Poland,2017,382816480.0000,8.5830
Poland,2018,385929600.0000,8.5865
Poland,2019,368757100.0000,8.5667
Poland,2020,350165150.0000,8.5443
Poland,2021,381570560.0000,8.5816
Poland,2022,364790200.0000,8.5620
Poland,2023,338916380.0000,8.5301
Portugal,1850,4682929.5000,6.6705
Portugal,1851,4709537.0000,6.6730
Portugal,1852,4704085.0000,6.6725
Portugal,1853,4705551.5000,6.6726
Portugal,1854,4722494.5000,6.6742
Portugal,1855,4731414.5000,6.6750
Portugal,1856,4748958.0000,6.6766
Portugal,1857,4760379.0000,6.6776
Portugal,1858,4777170.0000,6.6792
Portugal,1859,4787426.5000,6.6801
Portugal,1860,5053770.0000,6.7036
Portugal,1861,5178791.5000,6.7142
Portugal,1862,5262242.0000,6.7212
Portugal,1863,5320980.0000,6.7260
Portugal,1864,5379082.0000,6.7307
Portugal,1865,5440250.0000,6.7356
Portugal,1866,5500030.5000,6.7404
Portugal,1867,5581726.0000,6.7468
Portugal,1868,5619830.5000,6.7497
Portugal,1869,5680024.5000,6.7544
Portugal,1870,5736566.0000,6.7587
Portugal,1871,5821154.5000,6.7650
Portugal,1872,6402753.0000,6.8064
Portugal,1873,6681661.0000,6.8249
Portugal,1874,6531719.5000,6.8150
Portugal,1875,7270977.5000,6.8616
Portugal,1876,7306948.0000,6.8637
Portugal,1877,6843544.0000,6.8353
Portugal,1878,6863353.5000,6.8365
Portugal,1879,6964413.5000,6.8429
Portugal,1880,7349948.0000,6.8663
Portugal,1881,7474609.5000,6.8736
Portugal,1882,7773746.0000,6.8906
Portugal,1883,7904992.0000,6.8979
Portugal,1884,8049143.0000,6.9057
Portugal,1885,8029931.0000,6.9047
Portugal,1886,8233364.0000,6.9156
Portugal,1887,8390764.0000,6.9238
Portugal,1888,8534510.0000,6.9312
Portugal,1889,8834832.0000,6.9462
Portugal,1890,8717310.0000,6.9404
Portugal,1891,8780477.0000,6.9435
Portugal,1892,8758394.0000,6.9424
Portugal,1893,8617554.0000,6.9354
Portugal,1894,8956325.0000,6.9521
Portugal,1895,8909498.0000,6.9499
Portugal,1896,8995964.0000,6.9540
Portugal,1897,9135815.0000,6.9607
Portugal,1898,9470045.0000,6.9764
Portugal,1899,9568251.0000,6.9808
Portugal,1900,10250125.0000,7.0107
Portugal,1901,10372627.0000,7.0159
Portugal,1902,10764830.0000,7.0320
Portugal,1903,10722603.0000,7.0303
Portugal,1904,10840871.0000,7.0351
Portugal,1905,10894563.0000,7.0372
Portugal,1906,11311491.0000,7.0535
Portugal,1907,11664252.0000,7.0669
Portugal,1908,11580993.0000,7.0637
Portugal,1909,11685689.0000,7.0677
Portugal,1910,11055849.0000,7.0436
Portugal,1911,10619995.0000,7.0261
Portugal,1912,10958732.0000,7.0398
Portugal,1913,11027924.0000,7.0425
Portugal,1914,10377172.0000,7.0161
Portugal,1915,9935522.0000,6.9972
Portugal,1916,9720348.0000,6.9877
Portugal,1917,8184925.0000,6.9130
Portugal,1918,7477462.5000,6.8738
Portugal,1919,8512602.0000,6.9301
Portugal,1920,9237893.0000,6.9656
Portugal,1921,9649829.0000,6.9845
Portugal,1922,10800638.0000,7.0334
Portugal,1923,10620513.0000,7.0261
Portugal,1924,11124471.0000,7.0463
Portugal,1925,11420925.0000,7.0577
Portugal,1926,11418742.0000,7.0576
Portugal,1927,12145434.0000,7.0844
Portugal,1928,12632077.0000,7.1015
Portugal,1929,12683547.0000,7.1032
Portugal,1930,13540994.0000,7.1317
Portugal,1931,13396958.0000,7.1270
Portugal,1932,13108192.0000,7.1175
Portugal,1933,13892204.0000,7.1428
Portugal,1934,14200503.0000,7.1523
Portugal,1935,14677730.0000,7.1667
Portugal,1936,14640854.0000,7.1656
Portugal,1937,15606633.0000,7.1933
Portugal,1938,14835565.0000,7.1713
Portugal,1939,15749549.0000,7.1973
Portugal,1940,14157692.0000,7.1510
Portugal,1941,14003811.0000,7.1462
Portugal,1942,13296487.0000,7.1237
Portugal,1943,13357359.0000,7.1257
Portugal,1944,14007383.0000,7.1464
Portugal,1945,14266232.0000,7.1543
Portugal,1946,15183498.0000,7.1814
Portugal,1947,17191660.0000,7.2353
Portugal,1948,17110166.0000,7.2333
Portugal,1949,17675890.0000,7.2474
Portugal,1950,17103516.0000,7.2331
Portugal,1951,16845820.0000,7.2265
Portugal,1952,16826578.0000,7.2260
Portugal,1953,17573818.0000,7.2449
Portugal,1954,17580648.0000,7.2450
Portugal,1955,18410666.0000,7.2651
Portugal,1956,19376664.0000,7.2873
Portugal,1957,20014668.0000,7.3013
Portugal,1958,19881362.0000,7.2984
Portugal,1959,21214742.0000,7.3266
Portugal,1960,20890588.0000,7.3200
Portugal,1961,21745200.0000,7.3374
Portugal,1962,22127268.0000,7.3449
Portugal,1963,23528056.0000,7.3716
Portugal,1964,24730674.0000,7.3932
Portugal,1965,25500696.0000,7.4066
Portugal,1966,25940820.0000,7.4140
Portugal,1967,26550416.0000,7.4241
Portugal,1968,27669196.0000,7.4420
Portugal,1969,29705100.0000,7.4728
Portugal,1970,30285104.0000,7.4812
Portugal,1971,31351624.0000,7.4963
Portugal,1972,34092164.0000,7.5327
Portugal,1973,35873804.0000,7.5548
Portugal,1974,36048396.0000,7.5569
Portugal,1975,36742020.0000,7.5652
Portugal,1976,37758788.0000,7.5770
Portugal,1977,39056692.0000,7.5917
Portugal,1978,40444896.0000,7.6069
Portugal,1979,43083090.0000,7.6343
Portugal,1980,44293332.0000,7.6463
Portugal,1981,44379270.0000,7.6472
Portugal,1982,46780500.0000,7.6701
Portugal,1983,47342456.0000,7.6753
Portugal,1984,45406468.0000,7.6571
Portugal,1985,44044870.0000,7.6439
Portugal,1986,47859136.0000,7.6800
Portugal,1987,48524790.0000,7.6860
Portugal,1988,49471390.0000,7.6944
Portugal,1989,57766364.0000,7.7617
Portugal,1990,62253980.0000,7.7942
Portugal,1991,65635372.0000,7.8171
Portugal,1992,70682024.0000,7.8493
Portugal,1993,67429280.0000,7.8288
Portugal,1994,68599420.0000,7.8363
Portugal,1995,69111064.0000,7.8395
Portugal,1996,65952012.0000,7.8192
Portugal,1997,73262984.0000,7.8649
Portugal,1998,78533720.0000,7.8951
Portugal,1999,89636690.0000,7.9525
Portugal,2000,83724280.0000,7.9229
Portugal,2001,82323660.0000,7.9155
Portugal,2002,83796080.0000,7.9232
Portugal,2003,79761770.0000,7.9018
Portugal,2004,77781544.0000,7.8909
Portugal,2005,80757110.0000,7.9072
Portugal,2006,75586180.0000,7.8784
Portugal,2007,77730480.0000,7.8906
Portugal,2008,72520030.0000,7.8605
Portugal,2009,67641080.0000,7.8302
Portugal,2010,63694600.0000,7.8041
Portugal,2011,63256652.0000,7.8011
Portugal,2012,62841880.0000,7.7982
Portugal,2013,59548544.0000,7.7749
Portugal,2014,58945350.0000,7.7704
Portugal,2015,63353732.0000,7.8018
Portugal,2016,63091736.0000,7.8000
Portugal,2017,69517730.0000,7.8421
Portugal,2018,67253440.0000,7.8277
Portugal,2019,62671204.0000,7.7971
Portugal,2020,56454730.0000,7.7517
Portugal,2021,56288932.0000,7.7504
Portugal,2022,57205920.0000,7.7574
Portugal,2023,54141936.0000,7.7335
Qatar,1850,24550.9220,4.3901
Qatar,1851,24816.4550,4.3947
Qatar,1852,25078.2050,4.3993
Qatar,1853,25343.0700,4.4039
Qatar,1854,25590.4730,4.4081
Qatar,1855,25808.9920,4.4118
Qatar,1856,26033.0120,4.4155
Qatar,1857,26241.9530,4.4190
Qatar,1858,26424.3950,4.4220
Qatar,1859,26596.3980,4.4248
Qatar,1860,26746.5470,4.4273
Qatar,1861,26811.4060,4.4283
Qatar,1862,26900.2340,4.4298
Qatar,1863,26968.1290,4.4309
Qatar,1864,27043.4600,4.4321
Qatar,1865,27127.1250,4.4334
Qatar,1866,27183.3830,4.4343
Qatar,1867,27258.9240,4.4355
Qatar,1868,27327.1660,4.4366
Qatar,1869,27407.3240,4.4379
Qatar,1870,27500.2970,4.4393
Qatar,1871,27699.6300,4.4425
Qatar,1872,28088.5700,4.4485
Qatar,1873,28639.3900,4.4570
Qatar,1874,29296.8830,4.4668
Qatar,1875,30015.0020,4.4773
Qatar,1876,30747.7030,4.4878
Qatar,1877,31439.7770,4.4975
Qatar,1878,32063.5000,4.5060
Qatar,1879,32563.6660,4.5127
Qatar,1880,32894.2270,4.5171
Qatar,1881,33109.3800,4.5200
Qatar,1882,33300.2500,4.5224
Qatar,1883,33471.7100,4.5247
Qatar,1884,33628.6370,4.5267
Qatar,1885,33766.7420,4.5285
Qatar,1886,33909.2270,4.5303
Qatar,1887,34051.8050,4.5321
Qatar,1888,34199.3500,4.5340
Qatar,1889,34356.7400,4.5360
Qatar,1890,34574.5940,4.5388
Qatar,1891,34746.4960,4.5409
Qatar,1892,34920.0740,4.5431
Qatar,1893,35096.7460,4.5453
Qatar,1894,35277.9300,4.5475
Qatar,1895,35474.2150,4.5499
Qatar,1896,35668.6950,4.5523
Qatar,1897,35881.1100,4.5549
Qatar,1898,36094.5600,4.5574
Qatar,1899,36319.6300,4.5601
Qatar,1900,36539.4180,4.5628
Qatar,1901,36736.4300,4.5651
Qatar,1902,36988.8440,4.5681
Qatar,1903,37262.8120,4.5713
Qatar,1904,37561.1330,4.5747
Qatar,1905,37877.4340,4.5784
Qatar,1906,38214.5040,4.5822
Qatar,1907,38547.6700,4.5860
Qatar,1908,38870.5500,4.5896
Qatar,1909,39176.7850,4.5930
Qatar,1910,39927.1680,4.6013
Qatar,1911,40478.2300,4.6072
Qatar,1912,40944.9100,4.6122
Qatar,1913,41392.2850,4.6169
Qatar,1914,41821.3100,4.6214
Qatar,1915,42251.2400,4.6258
Qatar,1916,42664.7150,4.6301
Qatar,1917,43071.8480,4.6342
Qatar,1918,43491.9100,4.6384
Qatar,1919,43889.2100,4.6424
Qatar,1920,44603.6250,4.6494
Qatar,1921,45145.0160,4.6546
Qatar,1922,45676.8100,4.6597
Qatar,1923,46236.6500,4.6650
Qatar,1924,46779.7340,4.6701
Qatar,1925,47343.6900,4.6753
Qatar,1926,47874.5740,4.6801
Qatar,1927,48410.0200,4.6849
Qatar,1928,48932.7030,4.6896
Qatar,1929,49425.3000,4.6939
Qatar,1930,50291.8600,4.7015
Qatar,1931,50874.6950,4.7065
Qatar,1932,51388.6520,4.7109
Qatar,1933,51853.6560,4.7148
Qatar,1934,52271.3400,4.7183
Qatar,1935,52689.1100,4.7217
Qatar,1936,53332.0700,4.7270
Qatar,1937,53953.5270,4.7320
Qatar,1938,54619.2100,4.7373
Qatar,1939,55330.7400,4.7430
Qatar,1940,56577.6370,4.7526
Qatar,1941,58258.6100,4.7654
Qatar,1942,60730.0400,4.7834
Qatar,1943,63817.6050,4.8049
Qatar,1944,67374.4600,4.8285
Qatar,1945,71114.5160,4.8520
Qatar,1946,74930.3600,4.8747
Qatar,1947,78629.1950,4.8956
Qatar,1948,82082.3400,4.9142
Qatar,1949,1609198.4000,6.2066
Qatar,1950,2154693.0000,6.3334
Qatar,1951,2378340.8000,6.3763
Qatar,1952,1240100.8000,6.0935
Qatar,1953,2263249.2000,6.3547
Qatar,1954,3703604.0000,6.5686
Qatar,1955,2581277.8000,6.4118
Qatar,1956,3112283.8000,6.4931
Qatar,1957,1960907.6000,6.2925
Qatar,1958,1111053.4000,6.0457
Qatar,1959,1197781.4000,6.0784
Qatar,1960,1163535.4000,6.0658
Qatar,1961,1082756.4000,6.0345
Qatar,1962,1268024.9000,6.1031
Qatar,1963,8083823.5000,6.9076
Qatar,1964,7935206.5000,6.8996
Qatar,1965,8057001.0000,6.9062
Qatar,1966,7998170.0000,6.9030
Qatar,1967,9034658.0000,6.9559
Qatar,1968,13478349.0000,7.1296
Qatar,1969,17195040.0000,7.2354
Qatar,1970,17079636.0000,7.2325
Qatar,1971,18694218.0000,7.2717
Qatar,1972,21627236.0000,7.3350
Qatar,1973,25268126.0000,7.4026
Qatar,1974,22022772.0000,7.3429
Qatar,1975,21305220.0000,7.3285
Qatar,1976,21803126.0000,7.3385
Qatar,1977,20169354.0000,7.3047
Qatar,1978,21657154.0000,7.3356
Qatar,1979,26582178.0000,7.4246
Qatar,1980,24860732.0000,7.3955
Qatar,1981,23540460.0000,7.3718
Qatar,1982,21740726.0000,7.3373
Qatar,1983,20025212.0000,7.3016
Qatar,1984,23530662.0000,7.3716
Qatar,1985,21658356.0000,7.3356
Qatar,1986,22968840.0000,7.3611
Qatar,1987,20861554.0000,7.3193
Qatar,1988,22446146.0000,7.3511
Qatar,1989,25809674.0000,7.4118
Qatar,1990,23460864.0000,7.3703
Qatar,1991,29540050.0000,7.4704
Qatar,1992,39685080.0000,7.5986
Qatar,1993,43503304.0000,7.6385
Qatar,1994,45396570.0000,7.6570
Qatar,1995,45462316.0000,7.6577
Qatar,1996,50531370.0000,7.7036
Qatar,1997,70875940.0000,7.8505
Qatar,1998,65734390.0000,7.8178
Qatar,1999,69345840.0000,7.8410
Qatar,2000,77916344.0000,7.8916
Qatar,2001,79772480.0000,7.9019
Qatar,2002,79464530.0000,7.9002
Qatar,2003,85120160.0000,7.9300
Qatar,2004,87488730.0000,7.9420
Qatar,2005,86196970.0000,7.9355
Qatar,2006,101137864.0000,8.0049
Qatar,2007,106175460.0000,8.0260
Qatar,2008,114364740.0000,8.0583
Qatar,2009,121323656.0000,8.0839
Qatar,2010,139804140.0000,8.1455
Qatar,2011,159355540.0000,8.2024
Qatar,2012,176268820.0000,8.2462
Qatar,2013,168963940.0000,8.2278
Qatar,2014,176363150.0000,8.2464
Qatar,2015,177826160.0000,8.2500
Qatar,2016,174933170.0000,8.2429
Qatar,2017,186889340.0000,8.2716
Qatar,2018,182216290.0000,8.2606
Qatar,2019,187826780.0000,8.2738
Qatar,2020,188647490.0000,8.2757
Qatar,2021,191763060.0000,8.2828
Qatar,2022,194465010.0000,8.2888
Qatar,2023,203970200.0000,8.3096
Romania,1850,23077984.0000,7.3632
Romania,1851,23078052.0000,7.3632
Romania,1852,23289836.0000,7.3672
Romania,1853,23422206.0000,7.3696
Romania,1854,22988354.0000,7.3615
Romania,1855,22682082.0000,7.3557
Romania,1856,22739740.0000,7.3568
Romania,1857,22794196.0000,7.3578
Romania,1858,22534492.0000,7.3528
Romania,1859,22500106.0000,7.3522
Romania,1860,22284560.0000,7.3480
Romania,1861,22121226.0000,7.3448
Romania,1862,21907914.0000,7.3406
Romania,1863,21729190.0000,7.3370
Romania,1864,21665542.0000,7.3358
Romania,1865,21817850.0000,7.3388
Romania,1866,21789918.0000,7.3383
Romania,1867,21807640.0000,7.3386
Romania,1868,21756956.0000,7.3376
Romania,1869,21408314.0000,7.3306
Romania,1870,21413968.0000,7.3307
Romania,1871,21470382.0000,7.3318
Romania,1872,21755470.0000,7.3376
Romania,1873,21993562.0000,7.3423
Romania,1874,21641410.0000,7.3353
Romania,1875,21401684.0000,7.3304
Romania,1876,21576440.0000,7.3340
Romania,1877,21698234.0000,7.3364
Romania,1878,21457592.0000,7.3316
Romania,1879,21573664.0000,7.3339
Romania,1880,21496928.0000,7.3324
Romania,1881,21418662.0000,7.3308
Romania,1882,21441918.0000,7.3313
Romania,1883,21545038.0000,7.3333
Romania,1884,21616994.0000,7.3348
Romania,1885,21836032.0000,7.3392
Romania,1886,21881522.0000,7.3401
Romania,1887,22088990.0000,7.3442
Romania,1888,22259036.0000,7.3475
Romania,1889,22081276.0000,7.3440
Romania,1890,22602524.0000,7.3542
Romania,1891,23187230.0000,7.3652
Romania,1892,23532030.0000,7.3717
Romania,1893,24008638.0000,7.3804
Romania,1894,23509554.0000,7.3712
Romania,1895,23345668.0000,7.3682
Romania,1896,23656316.0000,7.3739
Romania,1897,24087208.0000,7.3818
Romania,1898,24539910.0000,7.3899
Romania,1899,24733576.0000,7.3933
Romania,1900,25507400.0000,7.4067
Romania,1901,26505816.0000,7.4233
Romania,1902,27218490.0000,7.4349
Romania,1903,28122928.0000,7.4491
Romania,1904,29353596.0000,7.4677
Romania,1905,29870978.0000,7.4752
Romania,1906,31088728.0000,7.4926
Romania,1907,32554882.0000,7.5126
Romania,1908,32449676.0000,7.5112
Romania,1909,32607824.0000,7.5133
Romania,1910,30233444.0000,7.4805
Romania,1911,30818896.0000,7.4888
Romania,1912,30938010.0000,7.4905
Romania,1913,31202044.0000,7.4942
Romania,1914,29330084.0000,7.4673
Romania,1915,27975892.0000,7.4468
Romania,1916,24689690.0000,7.3925
Romania,1917,23708954.0000,7.3749
Romania,1918,24489642.0000,7.3890
Romania,1919,25837874.0000,7.4123
Romania,1920,32699368.0000,7.5145
Romania,1921,36199096.0000,7.5587
Romania,1922,39877216.0000,7.6007
Romania,1923,42346830.0000,7.6268
Romania,1924,45687944.0000,7.6598
Romania,1925,49517348.0000,7.6948
Romania,1926,54308260.0000,7.7349
Romania,1927,58034830.0000,7.7637
Romania,1928,61904172.0000,7.7917
Romania,1929,65695136.0000,7.8175
Romania,1930,64841190.0000,7.8119
Romania,1931,66879948.0000,7.8253
Romania,1932,67575450.0000,7.8298
Romania,1933,67104140.0000,7.8267
Romania,1934,71593430.0000,7.8549
Romania,1935,70809220.0000,7.8501
Romania,1936,72308650.0000,7.8592
Romania,1937,64772132.0000,7.8114
Romania,1938,61793270.0000,7.7909
Romania,1939,59343748.0000,7.7734
Romania,1940,57541650.0000,7.7600
Romania,1941,55462070.0000,7.7440
Romania,1942,56777064.0000,7.7542
Romania,1943,55210970.0000,7.7420
Romania,1944,45949210.0000,7.6623
Romania,1945,51595292.0000,7.7126
Romania,1946,50217468.0000,7.7009
Romania,1947,48582532.0000,7.6865
Romania,1948,57123484.0000,7.7568
Romania,1949,58125372.0000,7.7644
Romania,1950,58363456.0000,7.7661
Romania,1951,62984816.0000,7.7992
Romania,1952,70307040.0000,7.8470
Romania,1953,75778780.0000,7.8795
Romania,1954,80782730.0000,7.9073
Romania,1955,86182824.0000,7.9354
Romania,1956,92382320.0000,7.9656
Romania,1957,99938250.0000,7.9997
Romania,1958,105229270.0000,8.0221
Romania,1959,107701410.0000,8.0322
Romania,1960,111765816.0000,8.0483
Romania,1961,118738700.0000,8.0746
Romania,1962,124601950.0000,8.0955
Romania,1963,130027090.0000,8.1140
Romania,1964,133166590.0000,8.1244
Romania,1965,140838370.0000,8.1487
Romania,1966,148157140.0000,8.1707
Romania,1967,162726540.0000,8.2115
Romania,1968,168005760.0000,8.2253
Romania,1969,178350780.0000,8.2513
Romania,1970,183981980.0000,8.2648
Romania,1971,189822180.0000,8.2783
Romania,1972,196252030.0000,8.2928
Romania,1973,211919650.0000,8.3262
Romania,1974,219467090.0000,8.3414
Romania,1975,232562320.0000,8.3665
Romania,1976,246474460.0000,8.3918
Romania,1977,249793760.0000,8.3976
Romania,1978,265515790.0000,8.4241
Romania,1979,266529340.0000,8.4257
Romania,1980,265416980.0000,8.4239
Romania,1981,269629900.0000,8.4308
Romania,1982,268257390.0000,8.4286
Romania,1983,274354270.0000,8.4383
Romania,1984,267069020.0000,8.4266
Romania,1985,272993760.0000,8.4362
Romania,1986,278822940.0000,8.4453
Romania,1987,285700100.0000,8.4559
Romania,1988,275487600.0000,8.4401
Romania,1989,273902370.0000,8.4376
Romania,1990,230541280.0000,8.3627
Romania,1991,184926980.0000,8.2670
Romania,1992,171369330.0000,8.2339
Romania,1993,158347700.0000,8.1996
Romania,1994,155463800.0000,8.1916
Romania,1995,158872200.0000,8.2010
Romania,1996,163331650.0000,8.2131
Romania,1997,150138050.0000,8.1765
Romania,1998,136292110.0000,8.1345
Romania,1999,120260904.0000,8.0801
Romania,2000,122108100.0000,8.0867
Romania,2001,127752936.0000,8.1064
Romania,2002,129197050.0000,8.1113
Romania,2003,128687960.0000,8.1095
